name,date,location,label
2022-04-22-AGAT-T15-13.0(P4220862).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-14.0(P4220863).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-15.0(P4220864).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-16.0(P4220865).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-17.0(P4220866).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-18.0(P4220867).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-19.0(P4220869).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-20.0(P4220870).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-21.0(P4220871).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-22.0(P4220872).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-23.0(P4220873).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-24.0(P4220874).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-25.0(P4220876).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-26.0(P4220878).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-27.0(P4220879).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-28.0(P4220880).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-29.0(P4220881).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-30.0(P4220882).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-31.0(P4220883).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-32.0(P4220884).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-33.0(P4220886).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-34.0(P4220887).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-35.0(P4220888).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-36.0(P4220889).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-37.0(P4220890).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-38.0(P4220892).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-39.0(P4220893).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-40.0(P4220894).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-41.0(P4220895).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-42.0(P4220896).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-43.0(P4220897).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-44.0(P4220898).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-45.0(P4220899).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-46.0(P4220900).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-47.0(P4220901).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-48.0(P4220902).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-49.0(P4220903).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T15-50.0(P4220905).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-01.0(P4220295).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-02.0(P4220296).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-03.0(P4220298).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-04.0(P4220299).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-05.0(P4220300).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-06.0(P4220301).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-07.0(P4220302).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-08.0(P4220303).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-09.0(P4220304).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-10.0(P4220305).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-11.0(P4220306).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-12.0(P4220307).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-13.0(P4220308).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-14.0(P4220309).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-15.0(P4220310).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-16.0(P4220311).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-17.0(P4220314).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-18.0(P4220316).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-19.0(P4220317).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-20.0(P4220318).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-21.0(P4220319).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-22.0(P4220320).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-23.0(P4220321).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-25.0(P4220323).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-26.0(P4220324).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-27.0(P4220325).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-28.0(P4220326).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-29.0(P4220327).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-30.0(P4220328).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-31.0(P4220329).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-32.0(P4220330).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-33.0(P4220332).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-34.0(P4220334).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-35.0(P4220335).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-36.0(P4220336).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-37.0(P4220337).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-38.0(P4220338).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-39.0(P4220339).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-42.0(P4220341).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-43.0(P4220342).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-44.0(P4220343.JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-45.0(P4220344).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-46.0(P4220345).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-47.0(P4220346).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-48.0(P4220347).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-49.0(P4220348).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T20-50.0(P4220349).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-01.0(P4220677).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-02.0(P4220678).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-03.0(P4220680).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-04.0(P4220681).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-05.0(P4220682).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-06.0(P4220683).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-07.0(P4220684).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-08.0(P4220685).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-09.0(P4220686).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-10.0(P4220687).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-11.0(P4220688).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-12.0(P4220689).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-13.0(P4220690).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-14.0(P4220691).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-15.0(P4220692).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-16.0(P4220693).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-17.0(P4220694).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-18.0(P4220695).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-19.0(P4220696).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-20.0(P4220697).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-21.0(P4220699).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-22.0(P4220700).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-23.0(P4220701).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-24.0(P4220702).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-25.0(P4220704).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-26.0(P4220713).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-27.0(P4220707).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-28.0(P4220708).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-29.0(P4220716).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-30.0(P4220717).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-31.0(P4220718).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-32.0(P4220719).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-33.0(P4220721).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-34.0(P4220722).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-35.0(P4220723).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-36.0(P4220724).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-37.0(P4220727).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-38.0(P4220728).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-40.0(P4220731).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-41.0(P4220732).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-42.0(P4220734).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-43.0(P4220735).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-44.0(P4220736).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-45.0(P4220738).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-46.0(P4220739).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-47.0(P4220740).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-48.0(P4220741).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-49.0(P4220742).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T23-50.0(P4220744).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-01.0(P4220647).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-03.0(P4220649).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-04.0(P4220650).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-05.0(P4220651).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-06.0(P4220652).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-07.0(P4220653).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-08.0(P4220654).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-09.0(P4220655).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-10.0(P4220656).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-11.0(P4220657).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-12.0(P4220658).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-13.0(P4220659).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-14.0(P4220660).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-15.0(P4220661).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-16.0(P4220662).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-17.0(P4220663).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-19.0(P4220665).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-20.0(P4220666).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-21.0(P4220667).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-22.0(P4220669).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-23.0(P4220670).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-24.0(P4220671).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-25.0(P4220673).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-26.0(P4220674).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-27.0(P4220677).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-28.0(P4220678).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-29.0(P4220679).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-30.0(P4220680).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-31.0(P4220681).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-32.0(P4220683).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-33.0(P4220685).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-34.0(P4220686).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-35.0(P4220688).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-36.0(P4220689).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-37.0(P4220690).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-38.0(P4220691).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-39.0(P4220692).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-40.0(P4220694).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-41.0(P4220695).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-42.0(P4220697).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-43.0(P4220698).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-44.0(P4220701).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-45.0(P4220702).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-46.0(P4220704).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-47.0(P4220705).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-48.0(P4220706).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T24-50.0(P4220710).jpg,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-01.0(P4220439).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-02.0(P4220441).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-04.0(P4220443).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-09.0(P4220452).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-10.0(P4220454).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-11.0(P4220455).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-12.0(P4220457).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-13.0(P4220458).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-14.0(P4220459).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-15.0(P4220460).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-16.0(P4220461).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-17.0(P4220462).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-18.0(P4220463).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-20.0(P4220466).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-21.0(P4220467).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-22.0(P4220469).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-23.0(P4220470).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-24.0(P4220471).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-25.0(P4220472).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-26.0(P4220473).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-27.0(P4220474).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-28.0(P4220480).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-29.0(P4220481).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-30.0(P4220482).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-31.0(P4220483).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-32.0(P4220484).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-33.0(P4220487).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-34.0(P4220488).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-35.0(P4220490).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-36.0(P4220493).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-37.0(P4220495).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-38.0(P4220496).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-39.0(P4220497).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-40.0(P4220498).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-41.0(P4220500).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-42.0(P4220501).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-43.0(P4220503).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-44.0(P4220505).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-45.0(P4220506).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-46.0(P4220508).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-47.0(P4220510).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-48.0(P4220514).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-49.0(P4220516).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T27-50.0(P4220518).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-01.0(P4220362).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-02.0(P4220363).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-03.0(P4220364).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-04.0(P4220365).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-05.0(P4220367).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-06.0(P4220368).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-07.0(P4220369).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-08.0(P4220370).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-09.0(P4220372).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-10.0(P4220373).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-11.0(P4220374).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-12.0(P4220376).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-13.0(P4220377).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-14.0(P4220379).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-15.0(P4220380).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-16.0(P4220381).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-17.0(P4220382).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-18.0(P4220383).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-19.0(P4220384).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-20.0(P4220385).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-21.0(P4220387).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-22.0(P4220390).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-23.0(P4220391).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-24.0(P4220392).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-25.0(P4220394).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-26.0(P4220395).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-27.0(P4220396).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-28.0(P4220397).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-29.0(P4220398).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-30.0(P4220400).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-31.0(P4220401).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-32.0(P4220402).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-33.0(P4220403).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
2022-04-22-AGAT-T31-34.0(P4220404).JPG,2022-04-22,"Pacific National Historical Park, Guam",dead
