Name,Date,Island,Station ID,Transect,Pic Number,Notes,Row,Column,Label
20t2 (3).JPG,2019-05-01,ARU,,,,,1156,1160,CCA
20t2 (3).JPG,2019-05-01,ARU,,,,,711,1617,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,946,2524,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,822,3847,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1453,194,Sand
20t2 (3).JPG,2019-05-01,ARU,,,,,1493,1244,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1279,2016,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1610,2512,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1276,3633,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,2313,134,Sand
20t2 (3).JPG,2019-05-01,ARU,,,,,2192,1096,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,2023,2285,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1874,2882,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,1807,3346,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,2803,501,Sand
20t2 (3).JPG,2019-05-01,ARU,,,,,2502,1010,Turf
20t2 (3).JPG,2019-05-01,ARU,,,,,2405,1712,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,2591,2402,MadMir
20t2 (3).JPG,2019-05-01,ARU,,,,,2686,3931,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,462,705,Sand
20t2 (4).JPG,2019-05-01,ARU,,,,,225,1489,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,119,2188,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,402,2930,CCA
20t2 (4).JPG,2019-05-01,ARU,,,,,585,3279,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,1040,207,CCA
20t2 (4).JPG,2019-05-01,ARU,,,,,648,1094,Turf
20t2 (4).JPG,2019-05-01,ARU,,,,,868,2253,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,940,2938,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,884,3326,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,1523,23,Turf
20t2 (4).JPG,2019-05-01,ARU,,,,,1702,816,Turf
20t2 (4).JPG,2019-05-01,ARU,,,,,1403,2174,CCA
20t2 (4).JPG,2019-05-01,ARU,,,,,1650,2862,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,1204,3948,OrbAnn
20t2 (4).JPG,2019-05-01,ARU,,,,,2217,167,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,2386,1341,Turf
20t2 (4).JPG,2019-05-01,ARU,,,,,2245,2000,CCA
20t2 (4).JPG,2019-05-01,ARU,,,,,1829,3104,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,1885,3620,OrbAnn
20t2 (4).JPG,2019-05-01,ARU,,,,,2737,655,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,2483,1083,MadMir
20t2 (4).JPG,2019-05-01,ARU,,,,,2925,2189,CCA
20t2 (4).JPG,2019-05-01,ARU,,,,,2436,3052,OrbAnn
20t2 (4).JPG,2019-05-01,ARU,,,,,2435,3793,Turf
20t2 (5).JPG,2019-05-01,ARU,,,,,454,261,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,571,813,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,115,1609,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,117,2930,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,234,3401,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,734,461,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,1140,970,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,666,2283,Turf
20t2 (5).JPG,2019-05-01,ARU,,,,,896,2718,MadMir
20t2 (5).JPG,2019-05-01,ARU,,,,,1143,3729,Gorgo
20t2 (5).JPG,2019-05-01,ARU,,,,,1642,734,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,1703,1297,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,1694,1607,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,1664,2765,Turf
20t2 (5).JPG,2019-05-01,ARU,,,,,1590,3829,Gorgo
20t2 (5).JPG,2019-05-01,ARU,,,,,2346,701,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,1888,1023,CCA
20t2 (5).JPG,2019-05-01,ARU,,,,,2244,2178,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,2312,2940,Turf
20t2 (5).JPG,2019-05-01,ARU,,,,,1948,3485,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,2848,685,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,2616,1040,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,2595,1720,MadMir
20t2 (5).JPG,2019-05-01,ARU,,,,,2794,2502,Sand
20t2 (5).JPG,2019-05-01,ARU,,,,,2954,3478,CCA
20t2 (6).JPG,2019-05-01,ARU,,,,,580,263,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,105,1030,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,413,1768,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,393,2979,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,592,3788,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,641,624,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,718,974,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,920,2315,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,940,2579,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,849,3837,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,1478,773,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,1282,825,Gorgo
20t2 (6).JPG,2019-05-01,ARU,,,,,1694,2357,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,1356,2970,Turf
20t2 (6).JPG,2019-05-01,ARU,,,,,1716,3871,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,2294,440,Turf
20t2 (6).JPG,2019-05-01,ARU,,,,,1809,1309,Turf
20t2 (6).JPG,2019-05-01,ARU,,,,,2346,1685,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,1893,2433,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,2086,3455,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,2421,82,Sand
20t2 (6).JPG,2019-05-01,ARU,,,,,2662,1007,MadMir
20t2 (6).JPG,2019-05-01,ARU,,,,,2998,1687,MadMir
20t2 (6).JPG,2019-05-01,ARU,,,,,2991,2525,Turf
20t2 (6).JPG,2019-05-01,ARU,,,,,2953,3783,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,285,363,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,587,1568,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,319,2168,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,109,2959,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,321,3431,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1158,185,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1103,1550,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,933,2318,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,883,2708,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,858,3903,Gorgo
20t2 (7).JPG,2019-05-01,ARU,,,,,1777,683,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1465,1461,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1452,2268,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1614,3004,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1715,3275,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2064,149,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2268,1551,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1994,2027,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,1800,2993,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2274,3802,Cyano
20t2 (7).JPG,2019-05-01,ARU,,,,,2832,556,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2894,977,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2922,2269,Sand
20t2 (7).JPG,2019-05-01,ARU,,,,,2925,3107,Turf
20t2 (7).JPG,2019-05-01,ARU,,,,,2803,3447,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,534,769,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,197,1538,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,444,1940,Turf
20t2 (8).JPG,2019-05-01,ARU,,,,,87,2489,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,315,3421,Turf
20t2 (8).JPG,2019-05-01,ARU,,,,,733,189,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,798,1260,Turf
20t2 (8).JPG,2019-05-01,ARU,,,,,866,1968,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,738,2722,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,980,3305,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,1649,398,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,1577,1235,Turf
20t2 (8).JPG,2019-05-01,ARU,,,,,1537,1725,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,1568,3168,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,1466,3489,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2216,700,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2085,947,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2237,2024,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2099,2730,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2041,3741,Cyano
20t2 (8).JPG,2019-05-01,ARU,,,,,2887,365,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2734,1278,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2482,1981,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2864,2695,Sand
20t2 (8).JPG,2019-05-01,ARU,,,,,2883,3822,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,570,10,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,439,1039,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,65,1671,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,62,2909,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,594,3994,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1186,398,Gorgo
20t3 (10).JPG,2019-05-01,ARU,,,,,721,988,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1133,1677,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,995,2689,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,758,3974,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1387,675,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1645,1595,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,1250,1779,Gorgo
20t3 (10).JPG,2019-05-01,ARU,,,,,1662,2929,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1247,3598,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,2049,461,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,1822,1410,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,2069,1789,Turf
20t3 (10).JPG,2019-05-01,ARU,,,,,1820,2485,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,2205,3230,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,2659,594,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,2706,1240,Sand
20t3 (10).JPG,2019-05-01,ARU,,,,,2457,1927,Gorgo
20t3 (10).JPG,2019-05-01,ARU,,,,,2883,2421,Gorgo
20t3 (10).JPG,2019-05-01,ARU,,,,,2893,3203,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,237,64,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,267,824,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,254,1793,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,283,2941,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,333,3905,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,1020,625,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,668,1470,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,715,1984,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,1052,3165,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,1178,3218,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,1673,91,SidSid
20t3 (11).JPG,2019-05-01,ARU,,,,,1774,1530,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,1660,1981,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,1333,2643,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,1379,3222,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,2030,503,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,1882,1054,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,2006,2002,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,2102,2796,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,1937,3885,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,2802,447,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,2756,1064,Turf
20t3 (11).JPG,2019-05-01,ARU,,,,,2869,2306,Sand
20t3 (11).JPG,2019-05-01,ARU,,,,,2931,3126,TurfMatrix
20t3 (11).JPG,2019-05-01,ARU,,,,,2964,3984,CCA
20t3 (12).JPG,2019-05-01,ARU,,,,,452,193,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,221,1333,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,254,1708,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,147,2891,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,56,3872,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,742,452,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,1025,1466,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,1187,1940,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,671,3112,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,722,3852,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,1210,187,CCA
20t3 (12).JPG,2019-05-01,ARU,,,,,1386,1072,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,1295,2331,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,1323,2479,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,1682,3567,MeanMean
20t3 (12).JPG,2019-05-01,ARU,,,,,2022,363,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,2058,1406,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,1919,1638,TurfMatrix
20t3 (12).JPG,2019-05-01,ARU,,,,,2203,2566,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,2137,3252,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,2724,79,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,2792,1399,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,2917,1806,Sand
20t3 (12).JPG,2019-05-01,ARU,,,,,2431,2537,Turf
20t3 (12).JPG,2019-05-01,ARU,,,,,2994,3951,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,352,777,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,377,925,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,157,1858,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,419,3067,CCA
20t3 (13).JPG,2019-05-01,ARU,,,,,492,3295,CCA
20t3 (13).JPG,2019-05-01,ARU,,,,,683,223,TurfMatrix
20t3 (13).JPG,2019-05-01,ARU,,,,,865,1309,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,1008,2085,CCA
20t3 (13).JPG,2019-05-01,ARU,,,,,1102,2846,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,1108,3653,TurfMatrix
20t3 (13).JPG,2019-05-01,ARU,,,,,1696,185,AgAga
20t3 (13).JPG,2019-05-01,ARU,,,,,1292,1540,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,1303,1751,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,1536,2490,TurfMatrix
20t3 (13).JPG,2019-05-01,ARU,,,,,1587,3933,CCA
20t3 (13).JPG,2019-05-01,ARU,,,,,1907,86,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,2022,1491,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,1932,2066,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,2034,2969,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,1922,3437,TurfMatrix
20t3 (13).JPG,2019-05-01,ARU,,,,,2700,710,TurfMatrix
20t3 (13).JPG,2019-05-01,ARU,,,,,2646,1380,CCA
20t3 (13).JPG,2019-05-01,ARU,,,,,2594,1867,Sand
20t3 (13).JPG,2019-05-01,ARU,,,,,2745,3172,Turf
20t3 (13).JPG,2019-05-01,ARU,,,,,2784,3615,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,535,515,CCA
20t3 (14).JPG,2019-05-01,ARU,,,,,573,1408,OrbAnn
20t3 (14).JPG,2019-05-01,ARU,,,,,488,1750,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,392,3150,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,433,3522,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,870,386,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,927,1446,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,1107,2156,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,1166,2994,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,1137,3389,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,1505,601,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,1216,1306,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,1326,1781,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,1271,2443,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,1264,3442,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,2301,255,CCA
20t3 (14).JPG,2019-05-01,ARU,,,,,1981,1591,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,1922,1736,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,1882,2859,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,2060,3823,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,2791,199,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,2404,1218,Turf
20t3 (14).JPG,2019-05-01,ARU,,,,,2571,1608,Sand
20t3 (14).JPG,2019-05-01,ARU,,,,,2997,3192,Millepo
20t3 (14).JPG,2019-05-01,ARU,,,,,2896,3836,Sand
20t3 (15).JPG,2019-05-01,ARU,,,,,273,416,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,460,1314,OrbAnn
20t3 (15).JPG,2019-05-01,ARU,,,,,212,2115,CCA
20t3 (15).JPG,2019-05-01,ARU,,,,,116,2579,OrbAnn
20t3 (15).JPG,2019-05-01,ARU,,,,,172,3259,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,882,751,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,1042,935,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,650,2124,OrbAnn
20t3 (15).JPG,2019-05-01,ARU,,,,,707,2667,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,829,3705,OrbAnn
20t3 (15).JPG,2019-05-01,ARU,,,,,1733,425,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,1223,930,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,1229,1642,PorAstr
20t3 (15).JPG,2019-05-01,ARU,,,,,1648,2778,TurfMatrix
20t3 (15).JPG,2019-05-01,ARU,,,,,1228,3618,CCA
20t3 (15).JPG,2019-05-01,ARU,,,,,1912,680,Sand
20t3 (15).JPG,2019-05-01,ARU,,,,,1846,945,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,1925,1637,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,2375,2707,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,1981,3923,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,2528,302,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,2576,1010,Sand
20t3 (15).JPG,2019-05-01,ARU,,,,,2638,1849,Turf
20t3 (15).JPG,2019-05-01,ARU,,,,,2579,2468,CCA
20t3 (15).JPG,2019-05-01,ARU,,,,,2803,3602,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,463,199,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,398,1063,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,173,1985,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,525,2575,TurfMatrix
20t3 (16).JPG,2019-05-01,ARU,,,,,177,3747,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1110,629,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,809,1198,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1038,1946,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1087,2520,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1139,3843,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,1385,69,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,1247,1249,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1450,2295,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1583,2713,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1584,3454,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,1916,220,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,2155,1515,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,2049,1605,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,2077,2679,TurfMatrix
20t3 (16).JPG,2019-05-01,ARU,,,,,1871,3960,Sand
20t3 (16).JPG,2019-05-01,ARU,,,,,2826,484,TurfMatrix
20t3 (16).JPG,2019-05-01,ARU,,,,,2754,853,TurfMatrix
20t3 (16).JPG,2019-05-01,ARU,,,,,2417,2325,CCA
20t3 (16).JPG,2019-05-01,ARU,,,,,2497,2533,Turf
20t3 (16).JPG,2019-05-01,ARU,,,,,2722,3366,Turf
20t3 (17).JPG,2019-05-01,ARU,,,,,359,538,Cyano
20t3 (17).JPG,2019-05-01,ARU,,,,,488,986,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,382,2300,SidSid
20t3 (17).JPG,2019-05-01,ARU,,,,,295,2872,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,380,3945,Turf
20t3 (17).JPG,2019-05-01,ARU,,,,,863,519,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,610,1092,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,991,2177,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,1141,2903,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,797,3629,Turf
20t3 (17).JPG,2019-05-01,ARU,,,,,1309,704,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,1538,895,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,1699,2392,Sponge
20t3 (17).JPG,2019-05-01,ARU,,,,,1381,3150,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,1503,3850,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2130,240,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2015,1358,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2291,2382,Millepo
20t3 (17).JPG,2019-05-01,ARU,,,,,1874,2606,Cyano
20t3 (17).JPG,2019-05-01,ARU,,,,,2298,3292,Cyano
20t3 (17).JPG,2019-05-01,ARU,,,,,2664,307,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2687,1083,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2660,2008,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2409,2590,Sand
20t3 (17).JPG,2019-05-01,ARU,,,,,2727,3307,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,193,78,OrbAnn
20t3 (2).JPG,2019-05-01,ARU,,,,,525,1332,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,360,2263,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,140,2552,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,304,3943,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,1034,471,Sponge
20t3 (2).JPG,2019-05-01,ARU,,,,,1156,841,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,871,1904,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,1130,2757,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,1031,3571,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,1339,687,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,1417,916,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,1571,2129,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,1394,2718,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,1609,3397,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,2095,306,TurfMatrix
20t3 (2).JPG,2019-05-01,ARU,,,,,2107,1332,OrbFrank
20t3 (2).JPG,2019-05-01,ARU,,,,,2260,1765,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,2004,2820,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,2037,3955,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,2704,100,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,2727,1523,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,2794,2275,Turf
20t3 (2).JPG,2019-05-01,ARU,,,,,2481,2511,Sand
20t3 (2).JPG,2019-05-01,ARU,,,,,2515,3830,Sand
20t3 (3).JPG,2019-05-01,ARU,,,,,471,169,Sand
20t3 (3).JPG,2019-05-01,ARU,,,,,89,1311,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,269,2089,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,20,3178,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,431,3377,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,711,659,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,895,940,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1056,1629,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,779,2947,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1014,3301,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1587,40,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1579,1145,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1548,2343,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1306,2798,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,1521,3883,Sand
20t3 (3).JPG,2019-05-01,ARU,,,,,1977,575,Gorgo
20t3 (3).JPG,2019-05-01,ARU,,,,,2033,1591,Sand
20t3 (3).JPG,2019-05-01,ARU,,,,,1829,1783,Sand
20t3 (3).JPG,2019-05-01,ARU,,,,,2283,2526,Turf
